"Treat" "tot04" "tot08" "tot12" "adt04" "adt08" "adt12" "length" "width" "speed" "shoulder" "driveways" "intersections" "curves" "curvature"
"1496" 0 0 0 0 3036 2811 2806 0.687 ">= 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"1497" 0 0 1 0 3036 2811 2806 0.334 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.79903
"1498" 0 2 1 1 3036 2811 2806 0.713 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 8.87234
"1499" 0 1 0 0 3036 2811 2806 0.404 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 4.66276
"1500" 0 0 0 0 3036 2811 2806 0.531 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1501" 0 3 1 1 7201 6418 6406 0.594 ">= 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 13.4499
"1502" 0 0 0 0 1860 1442 1439.33333333333 0.37 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1503" 0 0 0 0 1860 1442 1439.33333333333 0.264 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"1504" 0 0 0 1 1860 1442 1439.33333333333 0.352 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1505" 0 0 0 2 1860 1442 1439.33333333333 0.482 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 5.12701
"1506" 0 2 0 2 1860 1442 1439.33333333333 0.7 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"1507" 0 0 0 0 1860 1442 1439.33333333333 0.197 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1508" 0 1 0 0 979 1013 1178.5 0.59 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.50455
"1509" 0 0 0 0 1841 1902 1640.83333333333 0.482 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.33966
"1510" 0 0 0 0 5442 5341 5061.66666666667 0.592 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.86295
"1511" 0 1 1 0 5442 5341 5061.66666666667 0.404 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 5.13797
"1512" 0 1 0 1 6514 5968 5744.33333333333 0.626 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 5.2712
"1513" 0 1 1 2 5973 6172 5780.5 0.468 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 6.8099
"1514" 0 0 1 0 6690 6911 5711.33333333333 0.621 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 3.12265
"1515" 0 0 0 0 6690 6911 5711.33333333333 0.378 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"1516" 0 0 0 0 1692 1556 1553 0.584 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 76.9189
"1517" 0 0 2 4 1692 1556 1553 0.621 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.1453
"1518" 0 0 1 0 1692 1556 1553 0.654 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.2323
"1519" 0 0 1 0 1692 1556 1553 0.579 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.76073
"1520" 0 0 3 1 1692 1556 1553 0.583 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.1867
"1521" 0 0 0 0 2025 1896 1899.66666666667 0.552 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 15.0717
"1522" 0 0 0 0 2025 1896 1899.66666666667 0.505 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1523" 0 0 1 4 5886 5895 5525 0.626 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 18.636
"1524" 0 1 0 1 3511 3627 3408.66666666667 0.541 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"1525" 0 0 0 0 3511 3627 3408.66666666667 0.501 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 5.1463
"1526" 0 0 1 2 5546 5276 5415 0.427 "> 20 and < 24" "Low" "> 3 and <= 6" "None" ">= 1" ">= 1" 18.065
"1527" 0 0 0 1 1766 1691 1688 0.339 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 12.2098
"1528" 0 0 0 0 1814 1602 1529 0.474 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 4.79753
"1529" 0 0 0 0 2274 2265 2115.83333333333 0.484 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 3.73042
"1530" 0 1 0 0 2554 2639 2698 0.643 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 3.44038
"1531" 0 1 0 0 4520 4305 4127 0.506 "<= 20" "Low" "<= 3" "> 10" "None" ">= 1" 11.4485
"1532" 0 0 1 0 1975 1766 1863.66666666667 0.675 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"1533" 0 1 0 0 1393 1112 1110 0.504 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1534" 0 0 1 2 1393 1112 1110 0.601 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 20.6253
"1535" 0 2 2 2 1393 1112 1110 0.534 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.93894
"1536" 0 1 1 0 1393 1112 1110 0.63 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1537" 0 0 0 1 2266 2571 2648.66666666667 0.441 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 6.35476
"1538" 0 0 1 0 4119 4409 4222.66666666667 0.655 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.96536
"1539" 0 0 0 0 4119 4409 4222.66666666667 0.538 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.33402
"1540" 0 1 0 1 4119 4409 4222.66666666667 0.646 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.07051
"1541" 0 1 0 0 4119 4409 4222.66666666667 0.386 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 2.48249
"1542" 0 2 1 0 4119 4409 4222.66666666667 0.411 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.53897
"1543" 0 2 0 0 4119 4409 4222.66666666667 0.562 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.65451
"1544" 0 0 0 0 4119 4409 4222.66666666667 0.386 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"1545" 0 1 2 0 4119 4409 4222.66666666667 0.401 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.49365
"1546" 0 0 0 1 1138 1727 1576.66666666667 0.456 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.10723
"1547" 0 1 4 0 3739 4385 2888 0.362 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 5.15
"1548" 0 2 0 0 2093 2205 1240 0.405 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1549" 0 1 1 1 865 1064 1543.83333333333 0.53 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 7.76563
"1550" 0 0 0 0 1144 923 899.666666666667 0.526 ">= 24" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 1.83869
"1551" 0 1 0 0 1182 1477 860.666666666667 0.421 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 3.51543
"1552" 0 0 0 0 1182 1477 860.666666666667 0.454 ">= 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.01957
"1553" 0 0 0 0 1182 1477 860.666666666667 0.607 ">= 24" "Low" "<= 3" "> 10" "None" ">= 1" 3.42735
"1554" 0 1 2 1 1718 1896 1997.16666666667 0.555 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 4.91394
"1555" 0 0 0 1 3048 3084 3157.66666666667 0.465 "<= 20" "Low" "<= 3" "> 10" ">= 1" ">= 1" 16.3702
"1556" 0 1 0 1 3048 3084 3157.66666666667 0.508 "<= 20" "Low" "<= 3" "> 10" "None" ">= 1" 8.64599
"1557" 0 0 1 0 3004 3409 2709.33333333333 0.42 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 2.3832
"1558" 0 0 0 1 2872 3130 3010.5 0.414 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 7.00821
"1559" 0 0 0 1 5138 6872 6483.66666666667 0.308 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"1560" 0 0 0 1 5138 6872 6629 0.427 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"1561" 0 0 0 0 5138 6872 6629 0.479 ">= 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"1562" 0 0 0 0 5138 6872 6629 0.485 ">= 24" "High" "> 3 and <= 6" "None" "None" "None" 0
"1563" 0 0 0 1 5138 6872 6629 0.497 ">= 24" "High" "> 3 and <= 6" "None" "None" "None" 0
"1564" 0 0 0 0 5138 6872 6629 0.474 ">= 24" "High" "> 3 and <= 6" "None" "None" "None" 0
"1565" 0 1 0 0 5138 6872 6629 0.444 ">= 24" "High" "> 3 and <= 6" "None" ">= 1" "None" 0
"1566" 0 1 0 0 11713 11577 11027.3333333333 0.466 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" ">= 1" "None" 0
"1567" 0 0 1 0 8521 8052 7830 0.527 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" "None" 0
"1568" 0 1 2 0 7920 7715 7431.89 0.451 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 1.74833
"1569" 0 0 1 0 2524 2422 2403 0.548 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 3.95062
"1570" 0 1 0 1 2524 2422 2403 0.539 "> 20 and < 24" "High" "<= 3" "> 10" "None" ">= 1" 3.73899
"1571" 0 0 1 1 6777 6281 5396 0.504 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1572" 0 1 2 0 5990 5235 5225.33333333333 0.635 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.11346
"1573" 0 0 2 0 5990 5235 5225.33333333333 0.578 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.63684
"1574" 0 0 1 1 1463 1494 1245.5 0.412 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 35.8638
"1575" 0 0 0 1 5384 4772 4046.83333333333 0.707 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1576" 0 4 0 1 4164 3617 3572 0.608 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"1577" 0 0 0 1 4164 3617 3572 0.503 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 1.76515
"1578" 0 0 0 0 4164 3617 3410.5 0.617 "> 20 and < 24" "High" "<= 3" "> 10" ">= 1" ">= 1" 2.77055
"1579" 0 1 0 0 3284 3037 2994.33333333333 0.504 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 1.78719
"1580" 0 0 0 0 3219 3326 3024.33333333333 0.57 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 7.21301
"1581" 0 1 3 1 3219 3326 3100.83333333333 0.562 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 11.984
"1582" 0 0 1 1 2206 2278 2107.16666666667 0.745 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"1583" 0 0 0 0 1866 1710 1655 0.572 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"1584" 0 0 0 0 2474 2263 2220.33333333333 0.665 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" "None" 0
"1585" 0 0 0 0 2474 2263 2220.33333333333 0.308 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1586" 0 1 2 0 1878 1941 1767.66666666667 0.233 "<= 20" "High" "<= 3" "> 0 and <= 10" "None" ">= 1" 10.9394
"1587" 0 1 0 0 1732 1789 1634.5 0.304 "<= 20" "High" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 5.77205
"1588" 0 1 1 0 2666 2540 2562 0.498 "> 20 and < 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1589" 0 2 0 0 2666 2540 2562 0.646 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"1590" 0 0 0 0 2666 2540 2562 0.481 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1591" 0 0 0 0 1927 2645 2645.16666666667 0.407 "> 20 and < 24" "Low" "> 6" "> 0 and <= 10" ">= 1" ">= 1" 4.25277
"1592" 0 0 1 0 1927 2645 2626 0.643 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 4.94622
"1593" 0 2 2 1 1927 2645 2626 0.556 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 8.13289
"1594" 0 1 0 0 1927 2645 2626 0.636 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 7.66799
"1595" 0 0 0 2 1927 2645 2626 0.697 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 4.17499
"1596" 0 0 1 3 1224 1265 1189 0.454 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1597" 0 2 0 1 10205 9661 10315.3333333333 0.423 ">= 24" "Low" "> 6" "> 0 and <= 10" "None" "None" 0
"1598" 0 0 0 1 2415 2493 2280 0.276 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" "None" 0
"1599" 0 3 0 1 8472 8411 8716.5 0.737 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.95288
"1600" 0 0 0 0 3056 2833 2828 0.142 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.20097
"1601" 0 0 0 0 1792 1834 2062.5 0.575 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 4.27716
"1602" 0 0 0 0 1821 1845 2123.33333333333 0.421 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1603" 0 0 0 0 2013 1637 1697.16666666667 0.239 ">= 24" "High" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1604" 0 3 1 1 2254 2169 2165.33333333333 0.693 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 23.4122
"1605" 0 1 2 2 2254 2169 2165.33333333333 0.604 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 14.6346
"1606" 0 1 0 0 2254 2169 2165.33333333333 0.299 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.74983
"1607" 0 0 0 0 2254 2169 2165.33333333333 0.46 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.32946
"1608" 0 0 0 0 760 784 819.666666666667 0.366 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 5.00451
"1609" 0 1 0 0 760 784 819.666666666667 0.481 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 13.2945
"1610" 0 0 0 1 760 784 819.666666666667 0.523 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 6.17416
"1611" 0 0 0 0 760 784 819.666666666667 0.732 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 7.61798
"1612" 0 0 0 0 760 784 819.666666666667 0.597 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.58863
"1613" 0 0 0 0 760 784 819.666666666667 0.47 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 2.57603
"1614" 0 0 0 0 760 784 819.666666666667 0.527 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 7.72704
"1615" 0 0 1 0 760 784 819.666666666667 0.377 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 7.78467
"1616" 0 1 2 0 7081 7341 6568.66666666667 0.579 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 3.91348
"1617" 0 0 2 1 7081 7341 7089.66666666667 0.615 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" "None" 0
"1618" 0 1 0 1 7081 7341 7089.66666666667 0.433 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 2.76616
"1619" 0 4 2 1 7081 7341 7089.66666666667 0.664 "> 20 and < 24" "Low" "<= 3" "> 10" ">= 1" ">= 1" 8.35515
"1620" 0 1 0 1 7081 7341 7089.66666666667 0.515 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 2.28235
"1621" 0 3 0 3 14141 14854 13861.3333333333 0.592 ">= 24" "Low" "> 6" "> 10" "None" ">= 1" 2.89104
"1622" 0 1 0 1 14141 14854 13861.3333333333 0.572 ">= 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"1623" 0 3 1 1 14141 14854 13861.3333333333 0.551 ">= 24" "High" "> 6" "> 10" "None" ">= 1" 1.54314
"1624" 0 2 2 3 14141 14854 13861.3333333333 0.43 ">= 24" "High" "> 6" "> 0 and <= 10" "None" ">= 1" 1.78276
"1625" 0 0 0 2 13793 15379 14868.6666666667 0.241 ">= 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"1626" 0 1 2 1 13793 15379 14868.6666666667 0.592 ">= 24" "High" "> 6" "> 10" "None" ">= 1" 4.83952
"1627" 0 3 0 0 13793 15379 14912.3333333333 0.467 ">= 24" "High" "> 6" "> 10" ">= 1" ">= 1" 5.04548
"1628" 0 0 0 1 4711 4795 5035.33333333333 0.371 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"1629" 0 1 0 0 6052 6561 5683 0.313 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.88566
"1630" 0 1 0 0 6052 6561 5683 0.383 ">= 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"1631" 0 0 1 0 6052 6561 5683 0.492 ">= 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"1632" 0 2 0 1 9959 9727 9918.66666666667 0.467 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"1633" 0 3 1 0 9959 9727 10362 0.461 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" "None" 0
"1634" 0 0 1 0 3287 2641 2363.33333333333 0.413 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 9.93312
"1635" 0 0 1 0 1569 1577 1304.33333333333 0.555 ">= 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 74.8933
"1636" 0 3 2 1 2322 2661 2349 0.382 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 6.92818
"1637" 0 0 1 0 2322 2661 2349 0.488 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 4.69014
"1638" 0 0 1 0 2322 2661 2349 0.385 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1639" 0 0 1 0 4152 4548 4152.83333333333 0.451 ">= 24" "Low" "> 6" "> 0 and <= 10" ">= 1" ">= 1" 4.82213
"1640" 0 0 0 0 7731 7159 7280 0.501 ">= 24" "Low" "> 6" "> 0 and <= 10" "None" ">= 1" 1.81781
"1641" 0 0 0 1 6613 7167 6828.5 0.473 ">= 24" "Low" "> 6" "> 0 and <= 10" ">= 1" ">= 1" 4.7224
"1642" 0 0 0 0 3405 3556 3734 0.268 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 3.4307
"1643" 0 0 4 7 3405 3556 3713.33333333333 0.518 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 8.74584
"1644" 0 1 2 0 3405 3556 3713.33333333333 0.53 "<= 20" "Low" "<= 3" "> 10" "None" ">= 1" 2.77326
"1645" 0 0 0 0 1827 1590 1711.33333333333 0.375 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 8.29556
"1646" 0 0 0 0 1827 1590 1711.33333333333 0.487 "> 20 and < 24" "Low" "<= 3" "> 10" "None" ">= 1" 3.48715
"1647" 0 0 0 0 1827 1590 1711.33333333333 0.425 "> 20 and < 24" "Low" "<= 3" "> 10" "None" "None" 0
"1648" 0 0 1 0 1827 1590 1711.33333333333 0.429 "> 20 and < 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1649" 0 0 0 0 3790 3272 3327 0.096 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 10.0189
"1650" 0 1 0 0 3790 3272 3327 0.477 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 12.1225
"1651" 0 0 0 1 3790 3272 3327 0.435 "<= 20" "Low" "<= 3" "> 0 and <= 10" "None" ">= 1" 5.28542
"1652" 0 0 1 1 3790 3272 3327 0.347 "<= 20" "Low" "<= 3" "> 0 and <= 10" ">= 1" ">= 1" 10.5459
"1653" 0 0 0 1 3575 3611 2370.66666666667 0.53 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 3.57042
"1654" 0 2 1 2 1922 2083 2138 0.525 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 5.98192
"1655" 0 0 3 0 1768 1796 2230.66666666667 0.463 ">= 24" "Low" "<= 3" "> 0 and <= 10" ">= 1" "None" 0
"1656" 1 0 0 1 5433 5979 6229.33333333333 0.609 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"1657" 1 0 0 0 5433 5979 6272 0.644 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" "None" 0
"1658" 1 1 2 0 5433 5979 6272 0.58 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"1659" 1 0 0 0 5433 5979 6272 0.35 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"1660" 1 0 0 2 7400 7707 9382.66666666667 0.239 "> 20 and < 24" "Low" "> 6" "> 0 and <= 10" "None" "None" 0
"1661" 1 2 0 2 7400 7707 9382.66666666667 0.524 "> 20 and < 24" "Low" "> 6" "> 10" "None" "None" 0
"1662" 1 1 1 1 7400 7707 9382.66666666667 0.435 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"1663" 1 2 0 0 7400 7707 9382.66666666667 0.469 "> 20 and < 24" "High" "> 6" "> 0 and <= 10" "None" "None" 0
"1664" 1 1 0 2 7400 7707 9382.66666666667 0.606 "> 20 and < 24" "Low" "> 6" "> 10" "None" "None" 0
"1665" 1 1 0 0 7400 7707 9351 0.422 "> 20 and < 24" "Low" "> 6" "> 0 and <= 10" ">= 1" "None" 0
"1666" 1 0 0 1 8528 8833 9276.66666666667 0.62 "> 20 and < 24" "Low" "> 6" "> 10" "None" "None" 0
"1667" 1 1 2 0 8528 8833 9575.66666666667 0.712 "> 20 and < 24" "Low" "> 6" "> 10" ">= 1" "None" 0
"1668" 1 1 0 1 10560 9780 9867 0.558 "> 20 and < 24" "Low" "> 6" "> 10" "None" "None" 0
"1669" 1 2 0 0 10560 9780 9867 0.506 "> 20 and < 24" "Low" "> 6" "> 0 and <= 10" "None" "None" 0
"1670" 1 1 0 0 945 876 943 0.672 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" ">= 1" ">= 1" 12.6089
"1671" 1 1 2 0 945 876 874.333333333333 0.73 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 5.99037
"1672" 1 0 0 0 945 876 874.333333333333 0.718 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.11225
"1673" 1 0 0 0 945 876 874.333333333333 0.47 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" ">= 1" 8.82997
"1674" 1 0 1 0 945 876 874.333333333333 0.58 "> 20 and < 24" "Low" "> 3 and <= 6" "> 10" "None" "None" 0
"1675" 1 0 1 0 1163 1184 1130.66666666667 0.666 "> 20 and < 24" "Low" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 6.84344
"1676" 1 0 0 0 6898 6431 6282.33333333333 0.027 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.18033
"1677" 1 2 0 0 6606 6208 6196.33333333333 0.715 ">= 24" "High" "> 3 and <= 6" "> 10" "None" "None" 0
"1678" 1 1 1 0 6606 6208 6275 0.639 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 2.84907
"1679" 1 1 0 1 7122 6882 6736.33333333333 0.666 ">= 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.77682
"1680" 1 0 0 0 1628 1585 1431.66666666667 0.599 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.33049
"1681" 1 0 0 0 1628 1585 1431.66666666667 0.684 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 1.49327
"1682" 1 0 0 1 1628 1585 1431.66666666667 0.63 "> 20 and < 24" "High" "> 3 and <= 6" "> 10" "None" ">= 1" 3.07326
"1683" 1 0 0 0 1628 1585 1431.66666666667 0.397 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 5.02242
"1684" 1 1 0 0 1628 1585 1431.66666666667 0.573 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.86072
"1685" 1 0 0 0 1628 1585 1431.66666666667 0.665 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.97771
"1686" 1 1 1 0 1628 1585 1431.66666666667 0.352 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 4.84575
"1687" 1 0 1 0 1628 1585 1431.66666666667 0.528 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" ">= 1" ">= 1" 3.77628
"1688" 1 1 0 0 1628 1585 1431.66666666667 0.703 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.56873
"1689" 1 0 0 1 1628 1585 1431.66666666667 0.57 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 4.38506
"1690" 1 0 1 0 1628 1585 1431.66666666667 0.383 "> 20 and < 24" "High" "> 3 and <= 6" "> 0 and <= 10" "None" ">= 1" 2.30481
